"DATE","TITLE","ACTIVITY"
"3913","2004","Beauséjour Federal NDP Riding Association",
"7011","2005","Beauséjour Federal NDP Riding Association",
"10745","2006","Beauséjour Federal NDP Riding Association",
"3614","2004","Berthier--Maskinongé Federal Liberal Association",
"6074","2005","Berthier--Maskinongé Federal Liberal Association",
"9811","2006","Berthier--Maskinongé Federal Liberal Association",
"2761","2004","Blackstrap Conservative Association",
"6790","2005","Blackstrap Conservative Association",
"10525","2006","Blackstrap Conservative Association",
"3418","2004","Blackstrap Federal Liberal Association",
"6401","2005","Blackstrap Federal Liberal Association",
"10138","2006","Blackstrap Federal Liberal Association",
"3066","2004","Blackstrap Federal NDP Riding Association",
"6342","2005","Blackstrap Federal NDP Riding Association",
"10079","2006","Blackstrap Federal NDP Riding Association",
"3292","2004","Bloc Québécois Abitibi--Témiscamingue",
"6505","2005","Bloc Québécois Abitibi--Témiscamingue",
"10242","2006","Bloc Québécois Abitibi--Témiscamingue",
"3318","2004","Bloc Québécois Alfred-Pellan",
"6155","2005","Bloc Québécois Alfred-Pellan",
"9892","2006","Bloc Québécois Alfred-Pellan",
"3339","2004","Bloc Québécois Beauharnois--Salaberry",
"6137","2005","Bloc Québécois Beauharnois--Salaberry",
"9874","2006","Bloc Québécois Beauharnois--Salaberry",
"2911","2004","Bloc Québécois Berthier--Maskinongé",
"6818","2005","Bloc Québécois Berthier--Maskinongé",
"10553","2006","Bloc Québécois Berthier--Maskinongé",
"3304","2004","Bloc Québécois Chicoutimi--Le Fjord",
"6131","2005","Bloc Québécois Chicoutimi--Le Fjord",
"9868","2006","Bloc Québécois Chicoutimi--Le Fjord",
"3305","2004","Bloc Québécois Compton--Stanstead",
"6147","2005","Bloc Québécois Compton--Stanstead",
"9884","2006","Bloc Québécois Compton--Stanstead",
"3288","2004","Bloc Québécois de Bas-Richelieu--Nicolet--Bécancour",
"6142","2005","Bloc Québécois de Bas-Richelieu--Nicolet--Bécancour",
"9879","2006","Bloc Québécois de Bas-Richelieu--Nicolet--Bécancour",
"7112","2005","Bloc Québécois de Brome--Missisquoi",
"10844","2006","Bloc Québécois de Brome--Missisquoi",
"3308","2004","Bloc Québécois de Gaspésie--Îles-de-la-Madeleine",
"6135","2005","Bloc Québécois de Gaspésie--Îles-de-la-Madeleine",
"9872","2006","Bloc Québécois de Gaspésie--Îles-de-la-Madeleine",
"3312","2004","Bloc Québécois de Joliette",
"6504","2005","Bloc Québécois de Joliette",
"10241","2006","Bloc Québécois de Joliette",
"3317","2004","Bloc Québécois de Laval",
"6146","2005","Bloc Québécois de Laval",
"9883","2006","Bloc Québécois de Laval",
"11180","2006","Bloc Québécois de Laval--Les Îles",
"7114","2005","Bloc Québécois de Lévis--Bellechasse",
"10846","2006","Bloc Québécois de Lévis--Bellechasse",
"3319","2004","Bloc Québécois de Longueuil--Pierre-Boucher",
"6156","2005","Bloc Québécois de Longueuil--Pierre-Boucher",
"9893","2006","Bloc Québécois de Longueuil--Pierre-Boucher",
"3297","2004","Bloc Québécois de Louis-Hébert",
"6143","2005","Bloc Québécois de Louis-Hébert",
"9880","2006","Bloc Québécois de Louis-Hébert",
"3282","2004","Bloc Québécois de Manicouagan",
"6144","2005","Bloc Québécois de Manicouagan",
"9881","2006","Bloc Québécois de Manicouagan",
"7125","2005","Bloc Québécois de Marc-Aurèle-Fortin",
"10859","2006","Bloc Québécois de Marc-Aurèle-Fortin",
"3314","2004","Bloc Québécois de Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",
"6145","2005","Bloc Québécois de Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",
"9882","2006","Bloc Québécois de Montmagny--L'Islet--Kamouraska--Rivière-du-Loup",
"3287","2004","Bloc Québécois de Repentigny",
"6560","2005","Bloc Québécois de Repentigny",
"10295","2006","Bloc Québécois de Repentigny",
"3315","2004","Bloc Québécois de Rivière-du-Nord",
"6550","2005","Bloc Québécois de Rivière-du-Nord",
"10286","2006","Bloc Québécois de Rivière-du-Nord",
"3294","2004","Bloc Québécois de Saint-Bruno--Saint-Hubert",
"6140","2005","Bloc Québécois de Saint-Bruno--Saint-Hubert",
"9877","2006","Bloc Québécois de Saint-Bruno--Saint-Hubert",
"3295","2004","Bloc Québécois de Saint-Hyacinthe--Bagot",
"6161","2005","Bloc Québécois de Saint-Hyacinthe--Bagot",
"9898","2006","Bloc Québécois de Saint-Hyacinthe--Bagot",
"3296","2004","Bloc Québécois de Saint-Jean",
"6148","2005","Bloc Québécois de Saint-Jean",
"9885","2006","Bloc Québécois de Saint-Jean",
"3299","2004","Bloc Québécois de Terrebonne--Blainville",
"6138","2005","Bloc Québécois de Terrebonne--Blainville",
"9875","2006","Bloc Québécois de Terrebonne--Blainville",
"3306","2004","Bloc Québécois Drummond",
"6152","2005","Bloc Québécois Drummond",
"9889","2006","Bloc Québécois Drummond",
"3310","2004","Bloc Québécois Hochelaga",
"6134","2005","Bloc Québécois Hochelaga",
"9871","2006","Bloc Québécois Hochelaga",
"3313","2004","Bloc Québécois Jonquière--Alma",
"6154","2005","Bloc Québécois Jonquière--Alma",
"9891","2006","Bloc Québécois Jonquière--Alma",
"3284","2004","Bloc Québécois La Pointe-de-l'Île",
"6162","2005","Bloc Québécois La Pointe-de-l'Île",
"9899","2006","Bloc Québécois La Pointe-de-l'Île",
"3307","2004","Bloc Québécois Mégantic--L'Érable",
"6799","2005","Bloc Québécois Mégantic--L'Érable",
"10534","2006","Bloc Québécois Mégantic--L'Érable",
"3289","2004","Bloc Québécois Rimouski-Neigette--Témiscouata--Les Basques",
"6159","2005","Bloc Québécois Rimouski-Neigette--Témiscouata--Les Basques",
"9896","2006","Bloc Québécois Rimouski-Neigette--Témiscouata--Les Basques",
"3293","2004","Bloc Québécois Rivière des Mille-Îles",
"6141","2005","Bloc Québécois Rivière des Mille-Îles",
"9878","2006","Bloc Québécois Rivière des Mille-Îles",
"3290","2004","Bloc Québécois Roberval--Lac-Saint-Jean",
"6160","2005","Bloc Québécois Roberval--Lac-Saint-Jean",
"9897","2006","Bloc Québécois Roberval--Lac-Saint-Jean",
"2903","2004","Bloc Québécois Saint-Maurice--Champlain",
"6910","2005","Bloc Québécois Saint-Maurice--Champlain",
"10645","2006","Bloc Québécois Saint-Maurice--Champlain",
"3298","2004","Bloc Québécois Sherbrooke",
"6149","2005","Bloc Québécois Sherbrooke",
"9886","2006","Bloc Québécois Sherbrooke",
"11035","2005","Bloc Québécois Vaudreuil-Soulanges",
"10885","2006","Bloc Québécois Vaudreuil-Soulanges",
"3224","2004","Bonavista--Exploits Federal NDP Riding Association",
"6563","2005","Bonavista--Exploits Federal NDP Riding Association",
"10298","2006","Bonavista--Exploits Federal NDP Riding Association",
"2904","2004","Bonavista--Gander--Grand Falls--Windsor Conservative Association",
"6914","2005","Bonavista--Gander--Grand Falls--Windsor Conservative Association",
"10649","2006","Bonavista--Gander--Grand Falls--Windsor Conservative Association",
"3575","2004","Bonavista--Gander--Grand Falls--Windsor Federal Liberal Association",
"7002","2005","Bonavista--Gander--Grand Falls--Windsor Federal Liberal Association",
"10736","2006","Bonavista--Gander--Grand Falls--Windsor Federal Liberal Association",
"3615","2004","Bourassa Federal Liberal Association",
"6078","2005","Bourassa Federal Liberal Association",
"9815","2006","Bourassa Federal Liberal Association",
"3942","2004","Bramalea--Gore--Malton Conservative Association",
"7015","2005","Bramalea--Gore--Malton Conservative Association",
"10749","2006","Bramalea--Gore--Malton Conservative Association",
"3516","2004","Bramalea--Gore--Malton Federal Liberal Association",
"6305","2005","Bramalea--Gore--Malton Federal Liberal Association",
"10042","2006","Bramalea--Gore--Malton Federal Liberal Association",
"3156","2004","Bramalea--Gore--Malton Federal NDP Riding Association",
"6522","2005","Bramalea--Gore--Malton Federal NDP Riding Association",
"10259","2006","Bramalea--Gore--Malton Federal NDP Riding Association",
"3507","2004","Brampton Centre Federal Liberal Association",
"2851","2004","Brampton West Conservative Association",
"6727","2005","Brampton West Conservative Association",
"10462","2006","Brampton West Conservative Association",
"7141","2005","Brampton West Federal Green Party Association",
"2928","2004","Brampton West Federal Liberal Association",
"6896","2005","Brampton West Federal Liberal Association",
"10631","2006","Brampton West Federal Liberal Association",
"3158","2004","Brampton West Federal NDP Riding Association",
"6266","2005","Brampton West Federal NDP Riding Association",
"10003","2006","Brampton West Federal NDP Riding Association",
"3496","2004","Brampton West--Mississauga Federal Liberal Association",
"3943","2004","Brampton--Springdale Conservative Association",
"6725","2005","Brampton--Springdale Conservative Association",
"10460","2006","Brampton--Springdale Conservative Association",
"11041","2005","Brampton--Springdale Federal Green Party Association",
"10891","2006","Brampton--Springdale Federal Green Party Association",
"2927","2004","Brampton--Springdale Federal Liberal Association",
"6900","2005","Brampton--Springdale Federal Liberal Association",
"10635","2006","Brampton--Springdale Federal Liberal Association",
"3157","2004","Brampton--Springdale Federal NDP Riding Association",
"6286","2005","Brampton--Springdale Federal NDP Riding Association",
"10023","2006","Brampton--Springdale Federal NDP Riding Association",
"11040","2005","Brandon--Souris CHP",
"10890","2006","Brandon--Souris CHP",
"2771","2004","Brandon--Souris Conservative Association",
"6630","2005","Brandon--Souris Conservative Association",
"10365","2006","Brandon--Souris Conservative Association",
"3402","2004","Brandon--Souris Federal Liberal Association",
"6125","2005","Brandon--Souris Federal Liberal Association",
"9862","2006","Brandon--Souris Federal Liberal Association",
"3080","2004","Brandon--Souris Federal NDP Riding Association",
"6492","2005","Brandon--Souris Federal NDP Riding Association",
"10229","2006","Brandon--Souris Federal NDP Riding Association",
"2852","2004","Brant Conservative Association",
"6843","2005","Brant Conservative Association",
"10578","2006","Brant Conservative Association",
"2979","2004","Brant Federal Green Party Association",
"6798","2005","Brant Federal Green Party Association",
"10533","2006","Brant Federal Green Party Association",
"3497","2004","Brant Federal Liberal Association",
"6298","2005","Brant Federal Liberal Association",
"10035","2006","Brant Federal Liberal Association",
"3159","2004","Brant Federal NDP Riding Association",
"6283","2005","Brant Federal NDP Riding Association",
"10020","2006","Brant Federal NDP Riding Association",
"2717","2004","British Columbia Southern Interior Conservative Association",
"6695","2005","British Columbia Southern Interior Conservative Association",
"10430","2006","British Columbia Southern Interior Conservative Association",
"3332","2004","British Columbia Southern Interior Federal Liberal Association",
"7039","2005","British Columbia Southern Interior Federal Liberal Association",
"10773","2006","British Columbia Southern Interior Federal Liberal Association",
"2943","2004","British Columbia Southern Interior Green Party EDA",
"6572","2005","British Columbia Southern Interior Green Party EDA",
"10307","2006","British Columbia Southern Interior Green Party EDA",
"3273","2004","Brome--Missisquoi Conservative Association",
"6741","2005","Brome--Missisquoi Conservative Association",
"10476","2006","Brome--Missisquoi Conservative Association",
"3616","2004","Brome--Missisquoi Federal Liberal Association",
"6079","2005","Brome--Missisquoi Federal Liberal Association",
"9816","2006","Brome--Missisquoi Federal Liberal Association",
"7109","2005","Brossard--La Prairie NDP Riding Association",
